@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
114.500000, 0.021232, 0.052807, -0.063933, 0.119817, stopped
115.000000, 0.002004, -0.025243, 0.036604, -0.005177, stopped
115.500000, 0.006920, 0.016364, 0.060254, 0.054974, stopped
116.000000, 0.005940, -0.021675, -0.056336, -0.047919, stopped
116.500000, 0.000446, 0.019817, -0.001938, -0.007015, stopped
117.000000, 0.000427, -0.000358, -0.014164, -0.015037, stopped
117.500000, 0.000669, -0.007224, -0.010483, -0.022512, stopped
118.000000, 0.000333, 0.001139, -0.001495, -0.018164, stopped
118.500000, 0.000150, -0.000347, 0.009601, -0.007588, stopped
119.000000, 0.000176, 0.007823, -0.005845, -0.008969, stopped
119.500000, 0.000375, 0.015269, -0.004760, -0.010895, stopped
120.000000, 0.000461, -0.002598, 0.001557, -0.021261, stopped
120.500000, 0.000126, 0.006090, -0.000438, -0.009431, stopped
121.000000, 0.000262, 0.003251, -0.008277, -0.013506, stopped
121.500000, 0.000458, -0.001630, 0.003034, -0.021126, stopped
122.000000, 0.000488, 0.005863, 0.001878, -0.021205, stopped
122.500000, 0.001404, -0.003595, -0.011357, 0.035529, stopped
123.000000, 0.003652, 0.004136, -0.056071, 0.022154, stopped
123.500000, 0.001394, -0.001770, -0.036189, -0.008988, stopped
124.000000, 0.000753, -0.003344, -0.026403, -0.006716, stopped
124.500000, 0.000006, 0.002443, -0.000014, -0.000393, stopped
125.000000, 0.000115, -0.010071, -0.003604, -0.000308, moving
125.500000, 0.000317, 0.008575, -0.002306, -0.015419, moving
126.000000, 0.003171, -0.014834, -0.011833, -0.053021, moving
126.500000, 0.000717, 0.006543, 0.012314, -0.022854, moving
127.000000, 0.004384, 0.033600, -0.054025, 0.018336, moving
127.500000, 0.011529, -0.010431, -0.039448, -0.099318, moving
128.000000, 0.007268, -0.083952, 0.011580, -0.009288, moving
128.500000, 0.006387, -0.039834, -0.002263, -0.069248, moving
129.000000, 0.000905, -0.028995, 0.004093, -0.006880, moving
129.500000, 0.000261, 0.009934, 0.006924, -0.010684, moving
130.000000, 0.011358, 0.056243, -0.011300, -0.089815, moving
130.500000, 0.000161, 0.007721, 0.009998, 0.001288, moving
131.000000, 0.006102, 0.003608, 0.057958, 0.052250, moving
131.500000, 0.001410, 0.019583, -0.010223, -0.030362, moving
132.000000, 0.000897, 0.015873, 0.016046, 0.019697, moving
132.500000, 0.014539, 0.034759, -0.114051, -0.017974, moving
133.000000, 0.004228, 0.001532, 0.000685, -0.065000, moving
133.500000, 0.004741, 0.000553, -0.046180, 0.051070, moving
134.000000, 0.002595, 0.048014, -0.016295, 0.004889, moving
134.500000, 0.003657, 0.018160, -0.002652, -0.057619, moving
135.000000, 0.003000, 0.021808, -0.013687, -0.048346, moving
135.500000, 0.000781, -0.005133, 0.018712, -0.020107, moving
136.000000, 0.000966, 0.001719, -0.030697, 0.004595, moving
136.500000, 0.018596, 0.008700, 0.043138, -0.129071, moving
137.000000, 0.006506, 0.010813, -0.000343, 0.079931, moving
137.500000, 0.019042, 0.027563, -0.044521, -0.127673, moving
138.000000, 0.007011, -0.049703, 0.028197, -0.061203, moving
138.500000, 0.000365, 0.016622, -0.008975, -0.002788, moving
139.000000, 0.002078, -0.001298, 0.045486, 0.002752, moving
139.500000, 0.007041, 0.000459, -0.000617, -0.083905, moving
140.000000, 0.006262, -0.021220, 0.048079, 0.059158, moving
140.500000, 0.003580, 0.004202, 0.008631, -0.059061, moving
141.000000, 0.000891, -0.014257, 0.025767, -0.004917, moving
141.500000, 0.001143, -0.028440, -0.018167, -0.001944, moving
142.000000, 0.002967, -0.030150, 0.026500, 0.036819, moving
142.500000, 0.001157, 0.014567, 0.011939, 0.028318, moving
143.000000, 0.001802, -0.001652, -0.020264, -0.037261, moving
143.500000, 0.000084, 0.005360, 0.007397, 0.000254, moving
144.000000, 0.000220, 0.014757, 0.001529, -0.000326, moving
144.500000, 0.003582, -0.010365, -0.033249, -0.048668, moving
145.000000, 0.004321, 0.003378, -0.038761, -0.052985, moving
145.500000, 0.000994, 0.002008, -0.000068, -0.031462, moving
146.000000, 0.000792, -0.023545, 0.006734, -0.013852, moving
146.500000, 0.006051, 0.004737, -0.065706, -0.041368, moving
147.000000, 0.001271, -0.033417, 0.012327, -0.001560, moving
147.500000, 0.000493, -0.018425, 0.009443, 0.008008, moving
148.000000, 0.000559, -0.021083, 0.009871, -0.004148, moving
148.500000, 0.011757, 0.034227, -0.034828, -0.096813, moving
