@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
157,0.000366,0.00671,0.004369,0.017385,moving
157.5,0.022186,-0.010989,-0.099314,-0.11046,moving
158,0.003924,0.005854,-0.011596,-0.061278,moving
158.5,0.01032,0.01854,-0.026074,-0.096418,moving
159,0.00085,-0.026312,-0.012546,0.000174,moving
159.5,0.002528,-0.01095,-0.014791,-0.046791,moving
160,0.001923,-0.008787,-0.004995,0.042666,moving
160.5,0.003276,0.00504,0.044596,0.035522,moving
161,0.000505,-0.011864,-0.009148,-0.016752,moving
161.5,0.002311,-0.001008,-0.046617,-0.011715,moving
162,0.049909,-0.015501,-0.071386,-0.211122,moving
162.5,0.008889,0.011937,-0.042951,0.083074,moving
163,0.000279,0.015823,-0.005312,0.000239,moving
163.5,0.015807,-0.021,0.035325,0.118821,moving
164,0.008702,0.075477,0.025212,-0.048682,moving
164.5,0.005225,-0.002278,-0.005293,-0.072056,moving
165,0.002077,-0.017326,-0.017659,0.03827,moving
165.5,0.034786,0.026085,0.007917,-0.184507,moving
166,0.003068,0.037711,0.00044,-0.040563,moving
166.5,0.008694,0.015649,-0.019421,0.089843,moving
167,0.002994,0.004413,0.001108,-0.054528,moving
167.5,0.001182,0.000553,-0.002019,-0.034319,moving
168,0.002867,0.008819,-0.044288,0.028774,moving
168.5,0.001283,0.012445,0.033464,-0.002914,moving
169,0.000057,0.004822,0.004611,-0.003518,moving
169.5,0.006142,-0.031494,-0.024909,0.0673,moving
170,0.000445,-0.019218,0.000038,0.008723,moving
170.5,0.012059,-0.009871,-0.015979,-0.108196,moving
171,0.012447,-0.001027,-0.019859,-0.109779,moving
171.5,0.000194,-0.000914,-0.012053,-0.006891,moving
172,0.018029,-0.021543,-0.052202,-0.12182,moving
172.5,0.001803,-0.015227,0.019803,0.034331,moving
173,0.000287,-0.003799,-0.007836,-0.014532,moving
173.5,0.000693,0.020458,-0.016451,-0.001846,moving
174,0.00227,0.042115,-0.017798,0.013399,moving
174.5,0.004044,-0.003717,-0.034405,-0.053353,moving
175,0.004335,0.000839,-0.054644,-0.036713,moving
175.5,0.017706,-0.025179,-0.020252,-0.12908,moving
176,0.000156,-0.010435,-0.006781,-0.000834,moving
176.5,0.000854,0.002208,0.003198,-0.028965,moving
177,0.0052,-0.004748,-0.021049,-0.068808,moving
177.5,0.001066,0.007065,-0.029468,0.012142,moving
178,0.000786,0.020324,-0.005797,0.018433,moving
178.5,0.002428,0.024421,0.038555,0.018574,moving
179,0.001661,0.024321,0.00029,-0.032705,moving
179.5,0.004065,0.034268,-0.04057,-0.035288,moving
180,0.014788,-0.01693,-0.042158,-0.1128,moving
180.5,0.010779,-0.011197,0.04232,0.094139,moving
181,0.000611,-0.019308,-0.00582,-0.014285,moving
181.5,0.035334,0.006258,-0.032804,-0.184984,moving
182,0.002343,0.013055,-0.033252,-0.032661,moving
182.5,0.010527,0.046174,0.073053,0.055299,moving
183,0.009236,-0.048151,-0.045522,-0.069607,moving
183.5,0.002345,0.031005,-0.016976,0.033102,moving
184,0.002176,-0.002987,0.031009,0.03472,moving
184.5,0.000579,0.017398,-0.006247,-0.015403,moving
185,0.000886,0.003171,0.010191,-0.027786,moving
185.5,0.001715,-0.010151,0.02281,0.03304,moving
186,0.003052,0.000633,0.01773,0.05232,moving
186.5,0.000319,-0.009689,0.014702,0.002944,moving
187,0.006174,-0.069729,-0.0262,0.025014,moving
187.5,0.005294,0.033388,0.000179,-0.064649,moving
188,0.005002,-0.035114,-0.012251,-0.060159,moving
188.5,0.000605,-0.012862,-0.018021,0.010729,moving
189,0.020296,-0.000851,-0.035684,-0.137921,moving
189.5,0.001031,-0.00552,-0.026233,0.017678,moving
190,0.003638,0.029239,0.050238,-0.0161,moving
190.5,0.098567,0.27999,0.054868,-0.131002,moving
191,0.010837,0.047544,-0.0084,-0.09223,moving
191.5,0.01935,0.065428,-0.005349,-0.122639,moving
192,0.017691,-0.130024,0.009316,0.026418,moving
192.5,0.007462,-0.025304,0.006865,0.082305,moving
193,0.001671,-0.012271,-0.015491,-0.035776,moving
193.5,0.001378,-0.007185,-0.034064,-0.012898,moving
194,0.006215,-0.020457,-0.022503,-0.072734,moving
194.5,0.01071,-0.06167,-0.044907,-0.069931,moving
195,0.006813,-0.003906,0.006526,-0.082191,moving
195.5,0.010562,0.08857,0.023815,-0.04637,moving
196,0.021913,-0.03309,0.030143,0.141101,moving
196.5,0.004439,-0.047504,-0.046119,0.007415,moving
197,0.004784,-0.01445,-0.033748,-0.058621,moving
197.5,0.00528,0.066177,0.016315,0.025192,moving
198,0.002496,0.010179,-0.00429,0.04872,moving
198.5,0.002039,0.01282,0.014532,-0.040785,moving
199,0.004511,-0.001707,-0.056023,-0.037007,moving
199.5,0.01162,0.082609,0.026438,-0.064006,moving
200,0.00359,-0.046414,-0.033276,-0.018112,moving
200.5,0.018788,0.045748,-0.06327,-0.112659,moving
201,0.000813,-0.009688,0.00128,-0.026778,moving
201.5,0.006591,0.036217,0.032755,0.06486,moving
202,0.010365,-0.013948,0.027795,0.096943,moving
202.5,0.007577,-0.063564,-0.029516,-0.051629,moving
203,0.016121,0.093732,-0.039054,-0.076225,moving
203.5,0.003445,0.029831,-0.020037,-0.04641,moving
204,0.009621,-0.019498,0.026378,0.092439,moving
204.5,0.0245,-0.057827,-0.084999,-0.118032,moving
205,0.004235,-0.017054,-0.029115,-0.055642,moving
205.5,0.00992,0.015429,0.082294,0.053943,moving
206,0.00169,0.003834,-0.025438,0.032059,moving
206.5,0.008648,-0.030076,-0.046691,0.074585,moving
207,0.014345,-0.009832,-0.041304,-0.111993,moving
207.5,0.001558,-0.015474,-0.011331,0.034492,moving
208,0.00533,-0.069066,-0.008202,-0.022203,moving
208.5,0.04237,-0.00251,0.060056,0.196868,moving
209,0.035602,-0.031318,-0.080733,-0.16764,moving
209.5,0.004372,0.060191,0.009062,-0.025831,moving
210,0.00243,-0.032193,-0.037321,-0.000667,moving
210.5,0.017658,-0.021393,-0.089837,-0.095549,moving
211,0.009085,0.056055,0.066157,0.039566,moving
211.5,0.009825,0.075464,0.05195,0.037833,moving
212,0.000481,0.014719,-0.008221,0.014039,moving
212.5,0.023646,-0.012464,-0.042335,-0.147305,moving
213,0.002876,-0.03071,0.026966,0.034721,moving
213.5,0.004421,0.051584,-0.020408,-0.036655,moving
214,0.001025,-0.016787,-0.022183,0.015835,moving
214.5,0.001538,-0.031613,-0.015842,-0.016963,moving
215,0.0047,-0.006264,-0.021057,-0.064938,moving
215.5,0.000729,-0.015148,0.017347,0.014093,moving
216,0.000896,0.017863,-0.0231,-0.006612,moving
216.5,0.002621,0.004313,0.03764,0.034426,moving
217,0.008495,-0.010879,0.051143,0.075903,moving
217.5,0.001871,0.025985,-0.003257,0.034427,moving
218,0.003272,-0.026666,0.006408,0.050202,moving
218.5,0.016834,0.026041,-0.067268,-0.107848,moving
219,0.000158,0.009,0.004647,0.007432,moving
219.5,0.000241,0.000644,0.01015,0.01172,moving
220,0.008469,0.06156,0.02823,0.062311,moving
220.5,0.006389,-0.020392,-0.028524,-0.07183,moving
221,0.008827,-0.00475,0.014926,0.092639,moving
221.5,0.006832,0.055983,-0.008714,-0.060186,moving
222,0.015516,0.055209,0.109688,0.020897,moving
222.5,0.01274,0.006432,-0.036688,-0.106551,moving
223,0.023123,-0.012616,-0.147035,-0.036664,moving
223.5,0.003361,-0.040852,-0.015572,-0.038073,moving
224,0.003612,0.045701,-0.004263,0.038798,moving
224.5,0.004672,0.031583,0.01902,0.05756,moving
225,0.002943,0.017406,-0.001665,-0.051354,moving
225.5,0.00074,-0.019742,-0.002686,-0.018524,moving
